#Select Statistics Per TCE From the Data Validation XML Files                   
#Mission = TESS                                                                 
#Search = tess2018206190142                                                     
#Sectors = s0001-s0003                                                          
#Created Date = 2021-09-07                                                      
#                                                                               
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00032000625-01,32000625,1,s0001-s0003,2021-09-07,0.350883,-1.0,1325.46,-1.0,2458325.46,-1.0,0.387735,-1.0,1.7297100000000001,-1.0,55.081600000000002,-1.0,0.99010500000000001,-1.0,2.0249000000000001,-1.0,1.0124500000000001,-1.0,63347.400000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6843439,-0.56662820000000003,1.076419,-0.46478370000000002,206,mandel-agol_geometric_transit_model,true,776.34439999999995,43489.870000000003,44920.68,870.44650000000001,69235.339999999997,31866.110000000001,5751,103532.8,35.689500000000002,-1.0,9.1153399999999996E-3,-1.0,2106.21,-1.0,4650.8000000000002,-1.0,2,0111,4963.0,180.0,4.4997199999999999,2.0034700000000001,0.0,0.0,0.84314800000000001,0.84314800000000001,1.3671500000000001,6.4533589999999998,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.35088476538658098,-1.0,1325.45692431372,-1.0,2458325.4569243137,-1.0,1.66187030354554,-1.0,0.78704475567037002,-1.0,58238.109015874397,-1.0,true,170610,24969,5.3884619999999996,287.12290000000002,-0.587865,1.2536179999999999,3.2883100000000001,-4.8749560000000001,0.10972,0.246718,113.4461,945.8021,4490.7479999999996,0.0,3.1179209999999999,0.01030404,3.2532159999999997E-2,1037.5139999999999,76.208269999999999,-30.422080000000001,-0.64359849999999996,0.0,12.476509999999999,-2.997878,2.1784150000000002,231,428.42860000000002,122.2298,-0.16850960000000001,2.5929340000000001,-0.17966360000000001,2.5130469999999998,0.24632190000000001,2.550745,0.11011650000000001,2.6153189999999999,-0.32696510000000001,2.5054569999999998,0.34500989999999998,2.5168680000000001
00032000625-02,32000625,2,s0001-s0003,2021-09-07,0.70176400000000005,-1.0,1325.9200000000001,-1.0,2458325.9199999999,-1.0,9.9422700000000003E-2,-1.0,1.19146,-1.0,33.798099999999998,-1.0,0.99010500000000001,-1.0,4.3179100000000004,-1.0,2.1589499999999999,-1.0,3939.9299999999998,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6843439,-0.56662820000000003,1.076419,-0.46478370000000002,103,mandel-agol_geometric_transit_model,true,18.939789999999999,15824.17,9790.6020000000008,18.01529,129.90479999999999,242.60230000000001,2828,5637.5,9.1515000000000004,-1.0,0.0144697,-1.0,1671.7,-1.0,1845.6800000000001,-1.0,2,0111,4963.0,180.0,4.4997199999999999,2.0034700000000001,0.0,0.0,0.84314800000000001,0.84314800000000001,1.3671500000000001,6.4533589999999998,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.70172858869816501,-1.0,1325.94922690821,-1.0,2458325.9492269084,-1.0,2.4292544178761899,-1.0,1.0586914083232599,-1.0,1580.32152329985,-1.0,true,12137,5318,1.386495,62.708039999999997,-3.40828,5.6734090000000004,5.1341400000000004,-9.9847490000000008,0.41005999999999998,0.340618,8.4523050000000008,17.232299999999999,9.7061140000000004E-2,3.1179209999999999,0.0,8.6244609999999999E-2,0.34697030000000001,1400.6579999999999,879.15189999999996,-2.6335259999999998,-0.1712099,2.08037520840766E-22,11.534319999999999,-4.250254,2.2222379999999999,115,14.341699999999999,0.48627239999999999,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
00032034254-01,32034254,1,s0001-s0003,2021-09-07,66.308199999999999,-1.0,1327.6800000000001,-1.0,2458327.6800000002,-1.0,4.3867799999999998E-2,-1.0,68.931399999999996,-1.0,89.971699999999998,-1.0,3.4048599999999998E-2,-1.0,7.6673,-1.0,0.32259300000000002,-1.0,2293.6300000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.66770700000000005,0.1067406,2.2620629999999999E-3,-0.01744938,2,mandel-agol_geometric_transit_model,true,7.8938649999999999,1792.499,2117.8319999999999,8.0868730000000006,6.1613629999999997,4.6397599999999999,439,429.45639999999997,2.9359500000000001,-1.0,0.27074500000000001,-1.0,257.89400000000001,-1.0,1.04541,-1.0,1,0111,3884.0,169.0,4.64208,0.277528,0.0,0.0,0.61305600000000005,7.4421799999999996E-2,2.6096330000000001,1.697462,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,66.308319091796903,-1.0,1328.0282099542601,-1.0,2458328.028209954,-1.0,3.7339213878861202,-1.0,4.1230647168170199E-3,-1.0,354.69071390813099,-1.0,true,50956,3500,1.921241,600.37080000000003,0.00227361,0.70191769999999998,2.3184800000000001,-2.6067779999999998,-1.2680499999999999,5.91805,5.8319679999999998,7.1849400000000001,3.1836180000000001,0.0,0.0,2808.7779999999998,2647.7689999999998,2902.759,620.39459999999997,1.0604309999999999,4.2581810000000004,3.5509010269233299E-44,4.2210960000000002,2.041201,0.37027110000000002,2,2.8665500000000002,6.1248379999999996,-3.9385460000000001,3.9589379999999998,9.8193680000000008,7.5699139999999998,10.579800000000001,7.1787349999999996,-4.3497769999999996,3.0769350000000002,8.9889390000000002,8.1303429999999999,9.9860710000000008,7.4402229999999996
00032035258-01,32035258,1,s0001-s0003,2021-09-07,53.389899999999997,-1.0,1349.3900000000001,-1.0,2458349.3900000001,-1.0,8.1527500000000003E-2,-1.0,41.668100000000003,-1.0,88.638400000000004,-1.0,0.99010500000000001,-1.0,4.26119,-1.0,2.1305999999999998,-1.0,2814.6599999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,2,mandel-agol_geometric_transit_model,true,14.12025,867.11620000000005,761.39179999999999,8.5128810000000001,7.4426920000000001,0.20354,162,256.71039999999999,8.9003399999999999,-1.0,0.27762700000000001,-1.0,484.04899999999998,-1.0,12.9741,-1.0,1,0111,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,53.380542755127003,-1.0,1349.3779930655601,-1.0,2458349.3779930654,-1.0,4.5596795609687497,-1.0,1.3332244509289799,-1.0,4881.7878160330902,-1.0,true,119841,1162,1.9377470000000001,349.19369999999998,0.00200536,0.7000575,7.9350500000000004,-5.9894530000000001,-0.96806000000000003,-6.04861,77.526910000000001,11.0862,37.992420000000003,0.0,0.0,186.91810000000001,193.14699999999999,2767.2109999999998,714.86040000000003,0.96257309999999996,3.1938580000000001,3.61519371787617E-4,23.635670000000001,-5.0913240000000002,4.7699179999999997,2,0.0,0.0,-14.145659999999999,2.5038149999999999,10.984830000000001,2.5058180000000001,17.909949999999998,2.504569,-13.274369999999999,2.5001980000000001,11.3461,2.5058159999999998,17.462620000000001,2.5025719999999998
00032068500-01,32068500,1,s0001-s0003,2021-09-07,29.332799999999999,-1.0,1343.1700000000001,-1.0,2458343.1699999999,-1.0,5.1125999999999998E-2,-1.0,17.332699999999999,-1.0,89.866600000000005,-1.0,4.0364799999999999E-2,-1.0,13.5878,-1.0,0.66262699999999997,-1.0,3115.8400000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,3,mandel-agol_geometric_transit_model,true,9.1643299999999996,4444.7719999999999,5208.2539999999999,6.821815,5.6377280000000001,10.337059999999999,1115,1161.2739999999999,5.5814199999999996,-1.0,0.18623300000000001,-1.0,353.78500000000003,-1.0,3.7023600000000001,-1.0,1,0111,3460.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,29.3611030578613,-1.0,1342.49644687158,-1.0,2458342.4964468717,-1.0,1.97027954772794,-1.0,8.7009499359800104E-4,-1.0,430.42629221230902,-1.0,true,54905,8822,1.81724,651.18550000000005,0.0350416,0.64313759999999998,4.0355999999999996,-2.722216,1.6597200000000001,21.2778,10.202680000000001,11.526109999999999,0.94759839999999995,0.0,0.0,398.84649999999999,247.96899999999999,2444.451,379.93869999999998,1.60442,5.5026390000000003,4.3116662742048802E-46,5.6386320000000003,1.1084480000000001,0.73341920000000005,3,5.021668,-1.139527,-10.105460000000001,17.042300000000001,0.84685730000000004,6.6288390000000001,10.140879999999999,16.991790000000002,-8.937163,19.704139999999999,1.8413520000000001,6.856706,9.1248819999999995,19.348320000000001
00032090208-01,32090208,1,s0001-s0003,2021-09-07,31.542200000000001,-1.0,1339.5699999999999,-1.0,2458339.5699999998,-1.0,3.8970299999999999E-2,-1.0,68.316599999999994,-1.0,89.991600000000005,-1.0,9.9998299999999995E-3,-1.0,3.6646100000000001,-1.0,0.13747699999999999,-1.0,1778.5699999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.5763279,-0.1051667,0.44550820000000002,-0.2496621,2,mandel-agol_geometric_transit_model,true,7.0739900000000002,1008.414,1217.9970000000001,7.2287650000000001,5.8393490000000003,5.7600000000000004E-3,181,173.3443,4.43574,-1.0,0.19747700000000001,-1.0,583.70699999999999,-1.0,27.434699999999999,-1.0,1,0111,5757.0,189.0,4.4150400000000003,0.52102800000000005,0.0,0.0,1.0426299999999999,0.264318,0.90972390000000003,1.115507,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,31.5333251953125,-1.0,1339.5840303238101,-1.0,2458339.5840303237,-1.0,4.9118780933483697,-1.0,2.1459310561023202,-1.0,3641.5951493242901,-1.0,true,49967,1994,3.4601440000000001,1147.6790000000001,-0.00746458,0.62201139999999999,4.5651099999999998,-7.5702579999999999,9.7180499999999999,9.84028,8.6536310000000007,7.9855099999999997,2.8406560000000001,0.0,0.0,1251.403,1357.9860000000001,5367.6540000000005,973.78920000000005,0.92077739999999997,4.8753310000000001,9.9474671606624103E-11,8.7206650000000003,-0.52240010000000003,1.3388260000000001,3,-2.9500799999999998,1.018157,-1.143162,2.5335570000000001,-8.4817929999999997,2.738804,8.558484,2.735277,-1.3114140000000001,2.5335399999999999,-8.4468720000000008,2.7388020000000002,8.5480669999999996,2.7341479999999998
00032090583-01,32090583,1,s0001-s0003,2021-09-07,45.190300000000001,-1.0,1343.46,-1.0,2458343.46,-1.0,9.4375500000000001E-2,-1.0,41.808,-1.0,89.863,-1.0,0.10000000000000001,-1.0,9.0,-1.0,0.78348899999999999,-1.0,10592.5,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,2,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,8.6826860000000003,7.9824590000000004,3.2886799999999998,532,603.86540000000002,10.303000000000001,-1.0,0.248419,-1.0,278.52100000000002,-1.0,1.4221699999999999,-1.0,3,0111,3146.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,45.190265655517599,-1.0,1343.3985337997001,-1.0,2458343.3985337997,-1.0,3.02859011779401,-1.0,0.25194010795917499,-1.0,16.8915328777233,-1.0,true,118380,4214,1.816451,2540.8699999999999,0.0281326,0.72167780000000004,5.1993299999999998,-8.4056470000000001,15.219440000000001,-2.48889,17.061199999999999,16.570589999999999,0.0,115.14149999999999,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,7.6413953331966696E-18,8.8491479999999996,-3.6355870000000001,2.3702299999999998,2,-1.398066,-0.4436715,17.53453,4.1537170000000003,-6.16845,11.61402,18.587879999999998,5.4961609999999999,13.06568,4.1445780000000001,-6.1173299999999999,11.61402,14.42684,6.1920109999999999
00032090583-02,32090583,2,s0001-s0003,2021-09-07,38.1126,-1.0,1327.5899999999999,-1.0,2458327.5899999999,-1.0,7.6913800000000004E-2,-1.0,24.083300000000001,-1.0,89.969499999999996,-1.0,0.0128387,-1.0,13.0229,-1.0,0.93074400000000002,-1.0,7051.5299999999997,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,3,mandel-agol_geometric_transit_model,true,7.5089180000000004,4817.2020000000002,5458.8900000000003,6.8162799999999999,6.5168619999999997,13.133179999999999,1098,1215.3119999999999,8.3966700000000003,-1.0,0.221752,-1.0,294.79300000000001,-1.0,1.7847999999999999,-1.0,3,0111,3146.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,38.115268423739302,-1.0,1327.50274860574,-1.0,2458327.5027486058,-1.0,15.173531080278099,-1.0,0.36853479026252201,-1.0,1927.2143325391901,-1.0,true,55434,8288,4.2038710000000004,5838.1689999999999,0.0504737,0.55568930000000005,5.6651899999999999,-5.8245129999999996,13.00277,13.4736,11.839980000000001,11.88326,21.216619999999999,4804.3969999999999,115.14149999999999,2240.1280000000002,723.91240000000005,3135.636,253.316,3.093092,11.21462,2.4687822766172799E-19,7.5329959999999998,-0.2487258,1.3610549999999999,3,6.9331560000000003,2.1879900000000001,19.86796,2.760723,-1.015417,3.0493920000000001,19.893889999999999,2.7990080000000002,12.86978,2.85927,0.10858279999999999,2.9120569999999999,12.870240000000001,2.8592740000000001
00032090583-03,32090583,3,s0001-s0003,2021-09-07,0.43831700000000001,-1.0,1325.55,-1.0,2458325.5499999998,-1.0,5.0562900000000001E-2,-1.0,2.5870099999999998,-1.0,69.6374,-1.0,0.90017899999999995,-1.0,0.75414400000000004,-1.0,0.16816500000000001,-1.0,2189.6300000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,145,mandel-agol_geometric_transit_model,true,9.1535799999999998,14731.07,17498.029999999999,7.577172,142.92570000000001,144.4383,2029,1857.2909999999999,5.5199400000000001,-1.0,1.1298300000000001E-2,-1.0,1306.0,-1.0,687.53499999999997,-1.0,3,0111,3146.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,0.43833593500055501,-1.0,1325.54956255714,-1.0,2458325.5495625571,-1.0,0.72303334226651805,-1.0,0.187830630970686,-1.0,2154.7115737199401,-1.0,true,45570,16563,1.915408,520.21900000000005,0.0520611,0.63650180000000001,1.7415099999999999,-2.0168729999999999,0.20396,0.130208,6.2496109999999998,8.2505299999999995,0.48141709999999999,0.0,4804.3969999999999,1.1990080000000001,0.64329919999999996,2112.951,283.41489999999999,0.3093552,2.8472400000000002,9.7785239407366999E-14,7.9852259999999999,0.39503709999999997,1.0685260000000001,185,6.9742790000000001,1.4001779999999999,3.8856009999999999,2.6496219999999999,0.78393679999999999,5.3592209999999998,3.9638930000000001,2.8052220000000001,-2.0777109999999999,2.5002879999999998,1.0541400000000001,4.526993,2.3298269999999999,3.027711
00032150630-01,32150630,1,s0001-s0003,2021-09-07,1.4920500000000001,-1.0,1325.72,-1.0,2458325.7200000002,-1.0,0.37360100000000002,-1.0,6.7439,-1.0,84.797300000000007,-1.0,0.61153400000000002,-1.0,2.09931,-1.0,0.934531,-1.0,145936.0,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,48,mandel-agol_geometric_transit_model,true,692.75340000000006,13358.0,14423.459999999999,509.75240000000002,22711.040000000001,1478.884,1987,56798.610000000001,28.7468,-1.0,2.2441900000000001E-2,-1.0,1069.02,-1.0,308.65100000000001,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,1.49195945262909,-1.0,1325.7218993444301,-1.0,2458325.7218993446,-1.0,1.9382365647272299,-1.0,0.74137309161843601,-1.0,142534.179373741,-1.0,true,72484,16610,91.027879999999996,22910.400000000001,0.136528,1.4344969999999999,110.9207,-58.829430000000002,0.74582999999999999,0.690278,124.1752,621.52099999999996,3.710855,6.1554470000000005E-11,6716.9409999999998,7.6815509999999998,2.7818900000000002,2751.625,110.52719999999999,2.4018030000000001,10.9994,-1.0,-1.0,-1.0,-1.0,-1,425.2715,76.047820000000002,-0.38881890000000002,2.5001310000000001,1.3532789999999999,2.500019,1.4080280000000001,2.5000270000000002,-1.3068839999999999,2.6642899999999998,0.1403903,2.5391789999999999,1.314403,2.6628959999999999
00032150630-02,32150630,2,s0001-s0003,2021-09-07,1.4920500000000001,-1.0,1326.47,-1.0,2458326.4700000002,-1.0,0.17949200000000001,-1.0,4.7433199999999998,-1.0,79.709800000000001,-1.0,0.84731699999999999,-1.0,2.0144500000000001,-1.0,1.0072300000000001,-1.0,27235.900000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,49,mandel-agol_geometric_transit_model,true,148.78149999999999,11963.799999999999,14074.15,108.6202,1101.068,324.93830000000003,2068,3786.71,13.811,-1.0,2.2441900000000001E-2,-1.0,1069.02,-1.0,308.65100000000001,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,1.4919594140605901,-1.0,1326.4671273480101,-1.0,2458326.4671273478,-1.0,1.91083356973341,-1.0,0.711594672337161,-1.0,26161.551492057901,-1.0,true,49749,16712,8.8200850000000006,2665.2669999999998,0.121427,1.105769,4.5132500000000002,-3.984883,0.16250000000000001,0.590571,22.84348,121.2183,0.79079969999999999,2.7851919999999998E-6,6.1554470000000005E-11,3.8715489999999999,1.4648239999999999,2318.453,112.7115,1.960337,8.0839060000000007,-1.0,-1.0,-1.0,-1.0,-1,89.435400000000001,13.87269,-2.8125640000000001,2.5017719999999999,1.4036459999999999,2.5038209999999999,3.143364,2.5021810000000002,-3.8610289999999998,2.689883,0.24850330000000001,2.5208780000000002,3.8690180000000001,2.6892079999999998
00032150630-03,32150630,3,s0001-s0003,2021-09-07,11.9564,-1.0,1330.24,-1.0,2458330.2400000002,-1.0,0.173401,-1.0,25.788799999999998,-1.0,87.799700000000001,-1.0,0.99010500000000001,-1.0,2.2322700000000002,-1.0,1.1161399999999999,-1.0,11869.6,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,4,mandel-agol_geometric_transit_model,true,9.0510970000000004,580.43050000000005,656.95399999999995,13.938840000000001,20.314139999999998,19.714759999999998,51,164.6259,13.3423,-1.0,8.9867699999999995E-2,-1.0,534.21299999999997,-1.0,19.247699999999998,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,11.9474074624096,-1.0,1330.2711419161701,-1.0,2458330.271141916,-1.0,2.66197623584014,-1.0,1.3291027696637301,-1.0,37101.571642073497,-1.0,true,38915,716,5.6287120000000002,5643.4989999999998,0.0439252,0.70757720000000002,6.5647200000000003,-3.5960269999999999,2.2291699999999999,2.69306,18.266439999999999,15.434240000000001,0.4859754,6716.9409999999998,3017.355,140.85339999999999,624.49940000000004,2845.4250000000002,3145.4780000000001,0.2239449,0.73466909999999996,-1.0,-1.0,-1.0,-1.0,-1,1.462043,3.418701,-2.337002,2.5929920000000002,5.202216,3.0520019999999999,5.7030370000000001,2.9798680000000002,-2.2402470000000001,2.5928300000000002,3.4921389999999999,3.0519980000000002,4.1489450000000003,2.9255789999999999
00032150630-04,32150630,4,s0001-s0003,2021-09-07,1.4918400000000001,-1.0,1326.6199999999999,-1.0,2458326.6200000001,-1.0,0.102615,-1.0,2.7536499999999999,-1.0,68.9268,-1.0,0.99010500000000001,-1.0,2.1652300000000002,-1.0,1.0826199999999999,-1.0,4064.5799999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,48,mandel-agol_geometric_transit_model,true,16.276489999999999,4627.4009999999998,5473.6480000000001,19.21378,81.099170000000001,106.5476,1437,1544.0730000000001,7.8957300000000004,-1.0,2.2439799999999999E-2,-1.0,1069.0699999999999,-1.0,308.70800000000003,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,1.49173214127913,-1.0,1326.57320348383,-1.0,2458326.5732034841,-1.0,4.0220992970682996,-1.0,1.20802265286643,-1.0,15051.5810321756,-1.0,true,42357,8360,7.9158289999999996,2598.703,0.00194174,1.2000980000000001,6.1738900000000001,-4.0761570000000003,0.16250000000000001,0.451455,17.295290000000001,15.06344,4.8928529999999997,5.6363039999999998E-5,2.7851919999999998E-6,11.54749,27.850249999999999,3046.9760000000001,1820.462,0.37872169999999999,1.0846560000000001,-1.0,-1.0,-1.0,-1.0,-1,1.310071,1.396272,8.8258130000000001,7.3897370000000002,0.59921400000000002,2.512937,8.8461309999999997,7.3677299999999999,7.2521190000000004,6.5704779999999996,-0.2811324,2.5065,7.2575659999999997,6.5720789999999996
00032150630-05,32150630,5,s0001-s0003,2021-09-07,18.576899999999998,-1.0,1329.77,-1.0,2458329.77,-1.0,0.190389,-1.0,50.991700000000002,-1.0,88.8874,-1.0,0.99010500000000001,-1.0,1.8396300000000001,-1.0,0.91981500000000005,-1.0,14383.1,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,2,mandel-agol_geometric_transit_model,true,10.50333,292.43700000000001,277.81939999999997,12.75163,17.08456,19.624479999999998,41,106.1932,14.6495,-1.0,0.120555,-1.0,461.23599999999999,-1.0,10.6958,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,18.570828775783198,-1.0,1329.7658593564099,-1.0,2458329.7658593566,-1.0,1.8758051680240999,-1.0,0.75369704649687397,-1.0,3522.0818974391,-1.0,true,27801,431,2.7155520000000002,2929.7950000000001,-0.0105057,0.63743000000000005,4.0742099999999999,-4.962555,-1.4791700000000001,1.24167,15.706950000000001,14.001569999999999,9.0194849999999995,3017.355,0.0,109.154,734.67629999999997,2305.0140000000001,3874.0189999999998,0.14721310000000001,0.47590120000000002,-1.0,-1.0,-1.0,-1.0,-1,1.605191,2.1721729999999999,-1.577186,13.976380000000001,1.6201239999999999,23.439869999999999,2.2610429999999999,26.401669999999999,-2.2089759999999998,14.11645,7.3052079999999997E-3,23.687619999999999,2.2089880000000002,14.193
00032150630-06,32150630,6,s0001-s0003,2021-09-07,1.49092,-1.0,1325.3099999999999,-1.0,2458325.3100000001,-1.0,4.2994499999999998E-2,-1.0,5.9437199999999999,-1.0,89.036000000000001,-1.0,0.10000000000000001,-1.0,2.0,-1.0,8.4003300000000003E-2,-1.0,2285.6999999999998,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.6838938,-0.4887164,0.92722139999999997,-0.35464780000000001,0,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,7.8848089999999997,35.766170000000002,49.388289999999998,1223,1286.845,3.3082199999999999,-1.0,2.2430599999999998E-2,-1.0,1069.29,-1.0,308.96199999999999,-1.0,6,0111,4323.0,173.0,4.5719900000000004,0.23172799999999999,0.0,0.0,0.70482100000000003,7.0357900000000001E-2,1.9315720000000001,1.0485169999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,1.49092057766096,-1.0,1326.6715051395499,-1.0,2458326.6715051397,-1.0,6.7893714735245103,-1.0,3.1006140261246702,-1.0,4372.8704400019797,-1.0,true,54297,10154,4.2251589999999997,1144.501,-0.324748,1.185254,4.1815899999999999,-3.7064970000000002,0.62917000000000001,0.273611,18.143820000000002,8.3982399999999995,0.0,0.0,5.6363039999999998E-5,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1.431279,10.15133,0.89860589999999996,2.5048490000000001,1.197392,2.5008460000000001,1.497077,2.5022890000000002,-0.25938699999999998,2.6444200000000002,0.116118,2.5298129999999999,0.28419179999999999,2.6256339999999998
